33.480	11.667
33.500	10.000
33.520	5.000
33.540	5.000
33.560	5.000
33.580	11.667
33.600	3.333
33.620	7.500
33.640	11.667
33.660	5.000
33.680	9.167
33.700	13.333
33.720	10.000
33.740	5.000
33.760	10.833
33.780	7.500
33.800	5.000
33.820	5.000
33.840	7.500
33.860	11.667
33.880	6.667
33.900	6.667
33.920	7.500
33.940	10.000
33.960	5.833
33.980	5.000
34.000	6.667
34.020	13.333
34.040	4.167
34.060	11.667
34.080	7.500
34.100	12.500
34.120	10.833
34.140	10.833
34.160	8.333
34.180	1.667
34.200	10.833
34.220	12.500
34.240	8.333
34.260	5.000
34.280	10.000
34.300	10.833
34.320	11.667
34.340	10.000
34.360	7.500
34.380	5.833
34.400	10.000
34.420	8.333
34.440	5.833
34.460	8.333
34.480	13.333
34.500	13.333
34.520	7.500
34.540	6.667
34.560	9.167
34.580	5.833
34.600	14.167
34.620	5.833
34.640	9.167
34.660	4.167
34.680	6.667
34.700	11.667
34.720	10.000
34.740	12.500
34.760	10.000
34.780	10.833
34.800	9.167
34.820	4.167
34.840	15.000
34.860	14.167
34.880	8.333
34.900	7.500
34.920	10.833
34.940	9.167
34.960	7.500
34.980	8.333
35.000	5.000
35.020	10.000
35.040	7.500
35.060	8.333
35.080	10.833
35.100	5.833
35.120	9.167
35.140	8.333
35.160	10.000
35.180	6.667
35.200	4.167
35.220	6.667
35.240	8.333
35.260	10.000
35.280	12.500
35.300	8.333
35.320	9.167
35.340	6.667
35.360	7.500
35.380	10.000
35.400	11.667
35.420	12.500
35.440	14.167
35.460	5.833
35.480	6.667
35.500	5.833
35.520	10.833
35.540	6.667
35.560	9.167
35.580	8.333
35.600	14.167
35.620	10.833
35.640	3.333
35.660	6.667
35.680	9.167
35.700	11.667
35.720	9.167
35.740	11.667
35.760	8.333
35.780	10.000
35.800	6.667
35.820	9.167
35.840	17.500
35.860	4.167
35.880	5.000
35.900	4.167
35.920	7.500
35.940	5.000
35.960	9.167
35.980	10.000
36.000	6.667
36.020	10.833
36.040	7.500
36.060	5.000
36.080	8.333
36.100	7.500
36.120	10.833
36.140	10.000
36.160	6.667
36.180	9.167
36.200	6.667
36.220	5.833
36.240	6.667
36.260	9.167
36.280	14.167
36.300	10.000
36.320	2.500
36.340	4.167
36.360	5.833
36.380	7.500
36.400	3.333
36.420	5.833
36.440	6.667
36.460	11.667
36.480	10.000
36.500	8.333
36.520	7.500
36.540	14.167
36.560	10.833
36.580	12.500
36.600	10.833
36.620	14.167
36.640	6.667
36.660	10.833
36.680	10.000
36.700	9.167
36.720	5.833
36.740	6.667
36.760	7.500
36.780	5.833
36.800	9.167
36.820	3.333
36.840	7.500
36.860	5.833
36.880	7.500
36.900	8.333
36.920	8.333
36.940	5.833
36.960	8.333
36.980	10.000
37.000	5.833
37.020	9.167
37.040	8.333
37.060	8.333
37.080	8.333
37.100	10.833
37.120	9.167
37.140	10.000
37.160	8.333
37.180	12.500
37.200	5.000
37.220	8.333
37.240	7.500
37.260	5.833
37.280	7.500
37.300	6.667
37.320	9.167
37.340	8.333
37.360	4.167
37.380	7.500
37.400	6.667
37.420	11.667
37.440	8.333
37.460	8.333
37.480	4.167
37.500	6.667
37.520	9.167
37.540	7.500
37.560	10.000
37.580	6.667
37.600	4.167
37.620	5.833
37.640	7.500
37.660	7.500
37.680	7.500
37.700	7.500
37.720	10.000
37.740	5.833
37.760	5.833
37.780	5.000
37.800	5.833
37.820	7.500
37.840	7.500
37.860	6.667
37.880	4.167
37.900	6.667
37.920	7.500
37.940	9.167
37.960	6.667
37.980	6.667
38.000	10.000
38.020	5.000
38.040	6.667
38.060	6.667
38.080	7.500
38.100	4.167
38.120	4.167
38.140	10.833
38.160	7.500
38.180	7.500
38.200	11.667
38.220	5.000
38.240	7.500
38.260	10.833
38.280	11.667
38.300	7.500
38.320	9.167
38.340	8.333
38.360	7.500
38.380	2.500
38.400	6.667
38.420	11.667
38.440	5.000
38.460	6.667
38.480	8.333
38.500	12.500
38.520	9.167
38.540	6.667
38.560	5.000
38.580	8.333
38.600	7.500
38.620	7.500
38.640	6.667
38.660	4.167
38.680	8.333
38.700	4.167
38.720	4.167
38.740	7.500
38.760	5.833
38.780	9.167
38.800	6.667
38.820	5.000
38.840	4.167
38.860	10.000
38.880	6.667
38.900	4.167
38.920	7.500
38.940	12.500
38.960	6.667
38.980	7.500
39.000	5.000
39.020	8.333
39.040	5.000
39.060	9.167
39.080	10.000
39.100	7.500
39.120	8.333
39.140	5.833
39.160	9.167
39.180	5.000
39.200	6.667
39.220	8.333
39.240	8.333
39.260	6.667
39.280	8.333
39.300	12.500
39.320	10.000
39.340	6.667
39.360	14.167
39.380	5.833
39.400	4.167
39.420	12.500
39.440	5.000
39.460	7.500
39.480	6.667
39.500	6.667
39.520	7.500
39.540	9.167
39.560	5.000
39.580	8.333
39.600	10.000
39.620	6.667
39.640	10.000
39.660	3.333
39.680	7.500
39.700	7.500
39.720	12.500
39.740	4.167
39.760	7.500
39.780	10.000
39.800	7.500
39.820	9.167
39.840	10.000
39.860	6.667
39.880	5.833
39.900	4.167
39.920	5.833
39.940	5.833
39.960	10.000
39.980	5.000
